depth,sender,receiver,amount,symbol,sender_type,sender_annotation,receiver_type,receiver_annotation,token,token_type,token_id
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x14b129f1fa11fe30129519ff6960a1e1434736e7,0.23385420999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x38b19381d969cad739cff012125cd01d43187236,0x05942b66061eb4a451222b1dae2dac785a3198dc,0.23375276,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x4fa96d06db7367913dbd4c84ebe22d84977c68b4,0x21f97cc271f65774599c67f3f4d677481c3ffffc,0.23351392,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x54f499d99d633f5fbf9ae2339768ed2b50aff42a,0x9d9275b5ec2567065ffcd5773c4a5bffd6a8e272,0.23301679,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x641627ea803655b6d60dd2f4d26d470ebbaba70a,0xac3b99725ab87f2f62a589c24738def4242249fe,0.23256105,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfe571bf95eb8f16c142397ce6a33fa66f5d48b2c,0x17cf1137d177d68c0818ad7f57ee7cc4bf229bac,0.23216518,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xb4be23b492938cc99672ae8163d0cc6624adc490,0x8323a40eb1082422df460a41b50acf0d6db52c91,0.23210083999999284,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x722779afe25acc56c8edf35453d83eae036b4bfa,0x0f467cfd73a18c6b8d221f0262cd36e27628a2ee,0.232,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x1e94cb9f7cdfa3ac052e34edd9708ce846288224,0xd5952fe3b49cbb9260dfa6e01041e895bbc108c4,0.23172244,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x376bdf80ab290dd45f13af781f59ff106ddc97f8,0x9d04fc6baf026b04a69d296d363447c8795272d0,0.23106259,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfc6a3f573d0a0a9262e3178b3ee57aa841824c1d,0x642d90591901b0b244a66c6d7c2a3e4aeb0002a1,0.23017674999999488,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x21143a6bfa3e9b9cc21a521e36d6edef10d2cddf,0x5bd595b764515a0a40be54ff51e8017d875df016,0.230063,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x1f4b69325326efcf7dba7eb27c8c6a6e5b57fec1,0x3b9b712a92e639e3211a20d0ede0ed7402719c57,0.23,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x6d231c8ed1bd33b8ffc130a0f838e1bd69fa813a,0x9dcd994961e743b00701b2e3fd953a4f8e18d806,0.22995533,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x0c05838f0abf95468f0294e4259a5aeb97e345cd,0xef54421c156cd95ed3a30fd5e9610d5eca79f864,0.22984,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x811fbe447793b4e9680604cbd69ed1e7893a2225,0.22972281999999897,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xee6dabe11f3880f6282af118804d83fac9cd8073,0x97932c1bd84e5d00caada5ffcb2a45bb051a7bba,0.22938,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfc6a3f573d0a0a9262e3178b3ee57aa841824c1d,0x76fff46ce6f1e35fe91d9617b6b2d173578fc612,0.22807811,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x26607200835432bce599aee7ab92a6fb9294d4e2,0xf41292b10ed0da11f5360d68c78967ca1263ff5d,0.22785686,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfc6a3f573d0a0a9262e3178b3ee57aa841824c1d,0x6e5385d7ef6153dcbdf25701606381477c568b34,0.22777424,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfc6a3f573d0a0a9262e3178b3ee57aa841824c1d,0xf33fecdcc26ccfc56fbc20b794d2332aed02b8e9,0.22777424,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x87f5a2eb46c20a5d48e941604ca58387e922c893,0x51a8e4b39d9446d9ee0e2758499e12c5994fcc89,0.2275391,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xb582d4140e7655b7db6e7e7d2df1d036a0c91c33,0x6b2a3d1eb8ae3bb6c1246e0dff450406154d2918,0.22694602677775833,ETH,Wallet,"",Smart Contract,UserWallet,0x0000000000000000000000000000000000000000,"",0
4,0xff101c72516b1272a7d83e2203c52a4346ccaaa5,0x7071f121c038a98f8a7d485648a27fcd48891ba8,0.22678950999995187,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x0280cbf2d438115df041ffbddd18c5bb29147e78,0x4578834680fce46f996dd569f0f0f8d902557a5f,0.22594626,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfa06dd6aba5aae90edd85564f561ddbded5f40a2,0x0140f7739d477ab8aa2301442b5f3ea5d2463a90,0.2258048,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xb18ac1a94fb04ab71fc1d27bcae1c0b994ea8a82,0x68900de257e3a22be6d35b03e818d8fd3d3ded08,0.22576,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x4cf9fb4785c522bfc7167c5fb7a2a814567ce0b5,0xdcbedbadb615d028f6600bbf8beed9acf468082c,0.22568282,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xbd42322d5604df7ae6386362eb20094a05610d94,0xd3f6499b9ce5012f1e18b591e4684cc6ec13ea15,0.2251490900000338,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfe2477879ab884c6d4ffda4d125bae67ce29bf43,0xf3578eae8a29f49a60509b5a57437eb2bf14028e,0.2245154,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x9e5ec0bd2faa2fc938a2753437ab5cfda776659f,0x8fb7ab80ad3beb564d13be5ba0041ea4b19a3ddc,0.22446697,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x2a756fa14416a8f1571d799525a89cf6dec4065e,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x5d2d3ff34538d53c8afc65bc657f25d7296c2e6c,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xfd9701f42434560f5d8ab2ba51514f9c17b420c9,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x0d0b70f9f302770cd1002a66e79ce617ba8a9e6d,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x703469d2df357c029728ccb2d6738f0370b0a4ba,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x51d0ca3023c49e7187a4f9da42c34783f3cade47,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x4c6a511a3ae55740f338a4d19d88948259ca2391,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x81bd8bbcdedd410142807a3eb28b76e61b71e6bb,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xeb9358413cb7b702434caff09219550efe0b94e3,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xfd2302a26c598c0422c96c6f5379af50821caccb,0.22442116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xe0a2ac03a8a26e8f26c09c6df76c2c2bc7dc39d6,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x7ba1d76e4529d64b19d898b11bf122125c398b58,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x3a1c83b643cdba37ad1101cdbdbef55df72aa2c1,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xa872b58ecad0da7cee06dc8dd6a91d0b6babd2f0,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x4ec23124bb0571f36d6b4a4a17b8b20e9ea84742,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xd3b35b32e89fb547379aa25169e28ad20387c8c6,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xcc148429dbe8e05297991937cd625b27108b1813,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x12079ceeddb1cbeaf96f20fb9d76f32515b1d05c,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x4909ff6907978f79e54069456549872f4e094991,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xaf7242dee5c341993d1f3e34e58898d9e08f3638,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x665aa1807ef15a15cf1e513204726f95a45f6f63,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xb347f429705db0a285853b0b031b589c9ca33b1e,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xd8d783af7483dd4f702dda7b8b70322556e0f6f4,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x33a1c661bcaccd6b6bd7792661b9c507b4b42b25,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x7a2315c798ff0c92e36b8e31a4bf45b3e441d99d,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x9574dd5d547fa00175415a9e8303411580d18f88,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x03c03c0fe087f70da8cbe05e41ea6633222d069d,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x37eea8dbc289b09ccfdd11d5fb5314ba776767b5,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xcaa1a6f42cbaf475e6d09309986dfecb05dab1b2,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xcc79b8ebd879e7a8af01a82969f62af5ca278ad6,0.22442115999999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x534e3ae9042a11e0bb34e81ef0675acd25e6ab1f,0.22442115999999795,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x117bf11c010bda7f2d03da7b7e3963875a98e72a,0.2244211599999959,ETH,Wallet,"",Smart Contract,"",0x0000000000000000000000000000000000000000,"",0
4,0x66c0a81a1eb4eb17b015f506bea9a009b3a990c4,0x6c9ae4bbaa68514b0e1452c48183a5f3e0985476,0.22368192,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xad551ea53d7ffba02e21241417d066ec6532004a,0.22357490000001126,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x8a5ae42a81641dacb7db65e2af85c6f99ca06337,0.22357490000000818,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x180ed2923c6c5580326a064018d5f6406ac8166d,0.22357490000000818,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x2552255f3836f6c3a62a70dda6541785fdab4347,0.22357490000000818,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x1eba6389cbdc266c8448c1597298b22a69b9b0a1,0.22357490000000818,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xd382acf649fc365630b88db76a9dff675398bcf7,0.22357490000000818,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xa221f44d4d7ed65e1bea2b4d3c5a071e64a3512c,0.22357490000000818,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xc3bd7a9b6cfb63853cf74e9e76070c63f13d7fb7,0.22357490000000718,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x04baa77c82d44c33bceac55049838c42172f04b5,0.22357490000000615,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xdbb2bc10e78da4d3138f847c0bbfe657d0b4d916,0.22357490000000615,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x4edca8316a9c19010f2875e3e92fcc75cfa81a9c,0.22357490000000615,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xa1614f75f29ea3870521251940eca939f2efbb0d,0.22357490000000615,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x032185b2ea406efd7a073e542a9c51256871f7d1,0.22357490000000615,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xa0e440faa12958105b71435464a2cc0d4576bfe9,0.2235749000000041,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xb4ed7802111ed46d2052d84b279b9c1d8d855901,0.2235749000000041,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xf4bfc4486241515e54ba9153fc1108f8cfdcc3a8,0.2235749000000041,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x48430086107555bc49f736f65c9fbfe9983ea0c4,0.2235749000000041,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x3c63556a37006df41556fe7a8562527be87e6f89,0.22357490000000102,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x02431716fe89bb827640de1c3a1198bfcf8153aa,0.2235749,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x0889ad2164a8f048499dc9d616657b8ed8044842,0.2235749,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x8256caaada81b05c5f41ef831fddb72d61e202c8,0.2235749,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xf4bfef7bba3c1b56e61ece23c844e4359c46119a,0.2235749,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x9738f6f92c49bc209287d8f0b26620b692a8d5ab,0.2235749,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xf83879004ef211847a93e0a40c9a9c0f710e732e,0.2235749,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x9f0f9a4f316fbfb2d660551c2bbcab035fb3a1b8,0.22357489999999897,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0xae228a2b439934aa244ff91df7c375b5155e1879,0.22357489999999794,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x8af7b30c1a989cb200269819a690267f42bbfbdd,0.22357489999999794,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xe6832b3018ba3425847697bafe01b39087a0a499,0x92b0eaa8404af9481732c58fc02d37f4f03220fe,0.22344768,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x509c4568fad1f7ed33ffee4c46a10b91c49d1f79,0.22319394000001025,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xe8674e2cecf53e47e5943a127167069a8e251385,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,0.22298769,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
4,0xb6d6ffbd4621342177ca4d8b3d41dd18c51fe4b9,0xead885bcf59ed55790176afa32232e816b75d788,0.22266344,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x055dfdd9b76d2ec9e6883e25c201bc47a12038a4,0.22251392,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x0c6ffed4857ed1436f95f6becc782842fd285e69,0x925ca3aa357bb42ffe20e5ac826b2ae29181d1b1,0.22229956,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x131caceccd32f921c9ad09caa34c80bafdeadcb9,0x8654e0f7e8e6a8e7f8be83308bade855ade2db5e,0.22212377,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x8195e8ca19477b5cfe85faedfeb5f66b3eb37d52,0x721a2d76c017480635c3b8f93410f5cd7390aa10,0.2219367,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xceb2ff88ddb6ec0b129bc3dbb192017bc09670d5,0x0d5d6ccd5ed5ef620df5701d74a6e5ad63054976,0.22154,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x55089a016c1e9ff63ab7a247de5801e478a20b82,0x1dce5f0051cf38aa174035d816863e52afaa86fd,0.22135834,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xbfdcaecc1c939f2f7903d9ea941ffc7f620fcb94,0x4a159800d7e5fff25c78dd3ecfb8165cc9dff681,0.22129506,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x8e0583a4ee715bd6620045ae9658a2a84a8f2594,0x0781c4839ab1caf0940d5582f7c1a9011d8b599e,0.22128445,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xba30c6d34fee4f00713f2ae41ddab5dc22a8906b,0x927e5d80ceaefb2e7812a2cc35a68dae67a86413,0.2211562,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xee694949e38ab5a8401131061d0e235c2f143988,0x4d9b92103d7cab66263c014cb044c9e1039a6414,0.22112631,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xa95df4805b33b4ce36cdd0aa5165ccb8ec141aef,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0.22108798999997645,ETH,Wallet,"",DEX,"Dex, EtherDelta_2, EtherDelta 2, EtherDelta",0x0000000000000000000000000000000000000000,"",0
4,0x15af9ff79c938fa896076424bb8d809822fd2da2,0x350d05e862e017f2c0699ce9f78657974ec44a90,0.22102884,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x0c00b6ee1e73162c18b7023e1f098b38dff9dcc4,0x97c4e2b5b08e662e8217e74b4c7a43f2d3176dfd,0.22085491,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x73b5a23df069b3d8089aba0debac2be9ae220337,0x252d2cb63f34b29c65b6ef4337e31769ddc232d3,0.22081372,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xfca8536af0d3b8ebb6569f7ce7cc9c1729f1d44b,0xb9006ec1badb32a4f07f355187921a353cb5edfd,0.22054335,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xf5a4b1f54b1a1dcd482fcd8c8246f3411935d0a7,0x480380bad42460a97576adb0b764a6155ad77b5c,0.22051685,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x755319f4885914ca93aafbfbc024fc184d6fa121,0x091ce84e37efc77e519e840d8f3646455e0639f4,0.22028286,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xda4435d8b6bd175265b680190be37f2ceae3b8d1,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,0.2189425100000174,ETH,Smart Contract,"",Smart Contract,"Poloniex 2, Exchange, Poloniex_3, Poloniex_2, Poloniex, Exchange Wallet",0x0000000000000000000000000000000000000000,"",0
4,0x50e397e55af98d48b8f79aa01dedf0862ac57ae8,0x6de4662126647f9481380c6580627de488dc40a3,0.2189413400000932,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x6f086585b289d50fb8691b9d3b5b501ac61fdb5d,0xbcda5c6fdae04dbc92947b23a036ada614a71368,0.21894134000008805,ETH,Wallet,"",Smart Contract,"",0x0000000000000000000000000000000000000000,"",0
4,0x8c52ee5bd5a64f7e851ae3a0fbf54fcaa6140e2d,0x05a62e6c8c2584e0a7a5da86ee311f14e4362ab5,0.2189413400000727,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x3a8ebc36f6f44de99c3b1a42b46d43cecf6e35f2,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,0.2189413400000686,ETH,Smart Contract,"",Smart Contract,"Poloniex 2, Exchange, Poloniex_3, Poloniex_2, Poloniex, Exchange Wallet",0x0000000000000000000000000000000000000000,"",0
4,0xfd7e510b8b0379729bb2f1675c2e2a8022d23359,0x030dc01341a56a7e8c6a97f3215adbd529b30032,0.21894134000005633,ETH,Wallet,"",Smart Contract,Forwarder,0x0000000000000000000000000000000000000000,"",0
4,0xc9d29e4cf9aa95a7c5c78c4044139bde75821c9e,0xff101c72516b1272a7d83e2203c52a4346ccaaa5,0.2189413400000461,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x8e2ccea0114f18d925ea46cc8aba10e60d294391,0x5673842503019e619ea1c39ec141d01252766c66,0.2189413400000338,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x4a3abd3fa97ea48316eab56400f2bdbfbe2227d3,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,0.21894134000003276,ETH,Wallet,"",Smart Contract,"ReplaySafeSplit, Exchange, Bittrex_2, Exchange Wallet, Bittrex 2, Bittrex",0x0000000000000000000000000000000000000000,"",0
4,0x4dcb85b9e8cc79d22ec9bbacb299bab5e60147ec,0x234f201c306ccb574be1c3601fa4dab72f994447,0.21894134000002355,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xb34bfc185a6b565538adb0e6c5b1977d7e6f7ce1,0x2bcf51c3bd777419515e8ac58a9375eda76820c7,0.21894134000001536,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xbb4c660ee476dc44455a212ebb8cd8a4cc6bab9d,0xed53c7ff668a643c463366a842c38f4b910a2447,0.21894087000026727,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0x084d6c96ab6348f532f947d25ab55eba3e963bee,0x46c4b8b9968fe9b29bf61e741d34b41bacefb16a,0.21852134,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xacc4c2376c5e9632f50ff975adcce81b201dd9d2,0x631346591213ad5c75f91c4093ee061b090af5f3,0.21847394,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xad23dc3c9f6d7e6669fcd8d5322f190137373c65,0x427649d10be5fa0724345fcaf22676238142a790,0.21846779999998361,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
4,0xd4d27dba7d740d0884d57860f7472dffccfac278,0xfa5eda53577b7a2f106c727b3a51b0edc01faaff,0.21841309,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
